Cst_Cnt,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Sta_ID,Quarter,Sta_Code,Distance,Date,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility
32640,2011-01-13-C-32NM,201101,20110109000450,09000450,20-1101NM-MX-019-0449-09000450,090.0 045.0,1,ST,-69.19800,01/19/2011,2011,1,40562,19,12/30/1899 04:49:00,32.920000,32,55.200000,N,-118.935000,-118,56.100000,W,90.0,90.000000,90.000000,45.0,45.000000,45.000000,1701,,,RV NEW HORIZON,32NM,MX,26,252,,90.0 45.0,3101,1101,51.70000,,,,,,,,,,6,2,1011.400,15.20000,14.00000,,,,
32641,2011-01-13-C-32NM,201101,20110109000530,09000530,20-1101NM-MX-018-2305-09000530,090.0 053.0,1,ST,-101.1300,01/18/2011,2011,1,40561,18,12/30/1899 23:05:00,32.651667,32,39.100000,N,-119.481667,-119,28.900000,W,90.0,90.000000,90.000000,53.0,53.000000,53.000000,1319,14,,RV NEW HORIZON,32NM,MX,25,242,,90.0 53.0,3101,1101,40.30000,,,,,,,31,4,5,24,6,1011.000,14.80000,13.20000,0,,0,7
32642,2011-01-13-C-32NM,201101,20110109000600,09000600,20-1101NM-PR-018-1717-09000600,090.0 060.0,1,ST,-129.7980,01/18/2011,2011,1,40561,18,12/30/1899 17:17:00,32.411667,32,24.700000,N,-119.971667,-119,58.300000,W,90.0,90.000000,90.000000,60.0,60.000000,60.200000,867,16,,RV NEW HORIZON,32NM,PR,24,232,,90.0 60.0,3101,1101,101.3000,480.0000,12/30/1899 12:10:00,12/30/1899 17:55:00,12/30/1899 12:10:00,12/30/1899 17:44:00,+08,26,6,5,26,10,1012.900,16.60000,14.80000,0,,0,7
32643,2011-01-13-C-32NM,201101,20110109000700,09000700,20-1101NM-MX-018-0956-09000700,090.0 070.0,1,ST,-169.1560,01/18/2011,2011,1,40561,18,12/30/1899 09:56:00,32.076667,32,4.600000,N,-120.638333,-120,38.300000,W,90.0,90.000000,90.000000,70.0,70.000000,70.100000,3828,,,RV NEW HORIZON,32NM,MX,23,222,,90.0 70.0,3101,1101,38.80000,,,,,,,,,,26,15,1012.800,15.00000,13.80000,,,,
32644,2011-01-13-C-32NM,201101,20110109000800,09000800,20-1101NM-MX-018-0152-09000800,090.0 080.0,1,ST,-208.8940,01/18/2011,2011,1,40561,18,12/30/1899 01:52:00,31.751667,31,45.100000,N,-121.318333,-121,19.100000,W,90.0,90.000000,90.000000,80.0,80.000000,80.000000,3770,,,RV NEW HORIZON,32NM,MX,22,212,,90.0 80.0,3101,1101,30.00000,,,,,,,,,,29,16,1014.000,16.70000,14.50000,,,,
32645,2011-01-13-C-32NM,201101,20110109000900,09000900,20-1101NM-PR-017-1812-09000900,090.0 090.0,1,ST,-248.0210,01/17/2011,2011,1,40560,17,12/30/1899 18:12:00,31.433333,31,26.000000,N,-121.986667,-121,59.200000,W,90.0,90.000000,89.900000,90.0,90.000000,89.800000,3883,23,,RV NEW HORIZON,32NM,PR,21,202,,90.0 90.0,3101,1101,21.80000,623.0000,,,,,,24,8,5,29,24,1016.000,18.10000,16.10000,1,7,1,7
32646,2011-01-13-C-32NM,201101,20110109001000,09001000,20-1101NM-MX-017-0907-09001000,090.0 100.0,1,ST,-288.5430,01/17/2011,2011,1,40560,17,12/30/1899 09:07:00,31.078333,31,4.700000,N,-122.658333,-122,39.500000,W,90.0,90.000000,90.000000,100.0,100.000000,100.000000,4072,,,RV NEW HORIZON,32NM,MX,20,192,,90.0 100.0,3101,1101,28.50000,,,,,,,,,,28,21,1018.500,15.40000,14.50000,,,,
32647,2011-01-13-C-32NM,201101,20110109001100,09001100,20-1101NM-MX-017-0042-09001100,090.0 110.0,1,ST,-328.4550,01/17/2011,2011,1,40560,17,12/30/1899 00:42:00,30.753333,30,45.200000,N,-123.335000,-123,20.100000,W,90.0,90.000000,90.000000,110.0,110.000000,110.000000,4041,,,RV NEW HORIZON,32NM,MX,19,182,,90.0 110.0,3101,1101,27.50000,,,,,,,35,6,5,30,20,1018.700,15.50000,14.00000,0,7,3,7
32648,2011-01-13-C-32NM,201101,20110109001200,09001200,20-1101NM-PR-016-1714-09001200,090.0 120.0,1,ST,-368.2000,01/16/2011,2011,1,40559,16,12/30/1899 17:14:00,30.418333,30,25.100000,N,-123.998333,-123,59.900000,W,90.0,90.000000,90.000000,120.0,120.000000,120.000000,4232,28,,RV NEW HORIZON,32NM,PR,18,172,,90.0 120.0,3101,1101,24.20000,88.20000,12/30/1899 12:25:00,12/30/1899 17:56:00,12/30/1899 12:26:00,12/30/1899 18:04:00,+08,24,4,5,29,16,1021.000,17.10000,16.40000,0,,0,7
32649,2011-01-13-C-32NM,201101,20110109170264,09170264,20-1101NM-MX-013-0515-09170264,091.7 026.4,1,SCO,-1.391000,01/13/2011,2011,1,40556,13,12/30/1899 05:15:00,33.245000,33,14.700000,N,-117.461667,-117,27.700000,W,91.7,91.700000,91.700000,26.4,26.400000,26.300000,19,,,RV NEW HORIZON,32NM,MX,3,22,,91.7 26.4,3101,1101,29.80000,,,,,,,,,,6,3,1022.500,13.50000,11.00000,,,,
32650,2011-01-13-C-32NM,201101,20110109330267,09330267,20-1101NM-MX-013-0144-09330267,093.3 026.7,1,ST,-2.007000,01/13/2011,2011,1,40556,13,12/30/1899 01:44:00,32.956667,32,57.400000,N,-117.306667,-117,18.400000,W,93.3,93.300000,93.300000,26.7,26.700000,26.700000,68,,,RV NEW HORIZON,32NM,MX,2,12,,93.3 26.7,3101,1101,47.70000,,,,,,,,,,33,3,1021.300,14.90000,13.20000,,,,
32651,2011-01-13-C-32NM,201101,20110109330280,09330280,20-1101NM-MX-013-0914-09330280,093.3 028.0,1,ST,-7.143000,01/13/2011,2011,1,40556,13,12/30/1899 09:14:00,32.913333,32,54.800000,N,-117.395000,-117,23.700000,W,93.3,93.300000,93.300000,28.0,28.000000,28.000000,644,,,RV NEW HORIZON,32NM,MX,4,32,,93.3 28.0,3101,1101,34.90000,,,,,,,,,,5,3,1022.900,14.40000,12.90000,,,,
32652,2011-01-13-C-32NM,201101,20110109330300,09330300,20-1101NM-MX-013-1241-09330300,093.3 030.0,1,ST,-15.17800,01/13/2011,2011,1,40556,13,12/30/1899 12:41:00,32.846667,32,50.800000,N,-117.533333,-117,32.000000,W,93.3,93.300000,93.300000,30.0,30.000000,30.000000,865,,,RV NEW HORIZON,32NM,MX,5,42,,93.3 30.0,3101,1101,18.30000,,,,,,,,,,36,4,1021.600,14.70000,12.90000,,,,
32653,2011-01-13-C-32NM,201101,20110109330350,09330350,20-1101NM-PR-013-1840-09330350,093.3 035.0,1,ST,-35.05600,01/13/2011,2011,1,40556,13,12/30/1899 18:40:00,32.686667,32,41.200000,N,-117.878333,-117,52.700000,W,93.3,93.300000,93.300000,35.0,35.000000,35.000000,627,22,,RV NEW HORIZON,32NM,PR,6,52,,93.3 35.0,3101,1101,31.70000,358.4000,12/30/1899 12:00:00,12/30/1899 12:30:00,12/30/1899 12:00:00,12/30/1899 17:33:00,+08,29,2,6,28,7,1023.400,15.90000,13.20000,0,,0,7
32654,2011-01-13-C-32NM,201101,20110109330400,09330400,20-1101NM-MX-013-2157-09330400,093.3 040.0,1,ST,-54.96700,01/13/2011,2011,1,40556,13,12/30/1899 21:57:00,32.511667,32,30.700000,N,-118.213333,-118,12.800000,W,93.3,93.300000,93.300000,40.0,40.000000,40.000000,1659,23,,RV NEW HORIZON,32NM,MX,7,62,,93.3 40.0,3101,1101,36.40000,,,,,,,26,2,5,26,6,1020.700,15.50000,13.50000,0,4,3,6
32655,2011-01-13-C-32NM,201101,20110109330450,09330450,20-1101NM-MX-014-0216-09330450,093.3 045.0,1,ST,-75.07100,01/14/2011,2011,1,40557,14,12/30/1899 02:16:00,32.348333,32,20.900000,N,-118.560000,-118,33.600000,W,93.3,93.300000,93.300000,45.0,45.000000,45.000000,1358,,,RV NEW HORIZON,32NM,MX,8,72,,93.3 45.0,3101,1101,121.4000,,,,,,,,,,25,11,1019.600,13.50000,12.50000,,,,
32656,2011-01-13-C-32NM,201101,20110109330500,09330500,20-1101NM-MX-014-0643-09330500,093.3 050.0,1,ST,-94.87100,01/14/2011,2011,1,40557,14,12/30/1899 06:43:00,32.176667,32,10.600000,N,-118.893333,-118,53.600000,W,93.3,93.300000,93.300000,50.0,50.000000,50.000000,1472,,,RV NEW HORIZON,32NM,MX,9,82,,93.3 50.0,3101,1101,83.90000,,,,,,,,,,26,12,1019.600,14.50000,13.50000,,,,
32657,2011-01-13-C-32NM,201101,20110109330550,09330550,20-1101NM-MX-014-1202-09330550,093.3 055.0,1,ST,-115.1310,01/14/2011,2011,1,40557,14,12/30/1899 12:02:00,32.010000,32,0.600000,N,-119.240000,-119,14.400000,W,93.3,93.300000,93.300000,55.0,55.000000,55.100000,1610,,,RV NEW HORIZON,32NM,MX,10,92,,93.3 55.0,3101,1101,19.80000,,,,,,,,,,26,15,1018.300,14.30000,12.70000,,,,
32658,2011-01-13-C-32NM,201101,20110109330600,09330600,20-1101NM-PR-014-1805-09330600,093.3 060.0,1,ST,-134.5350,01/14/2011,2011,1,40557,14,12/30/1899 18:05:00,31.848333,31,50.900000,N,-119.570000,-119,34.200000,W,93.3,93.300000,93.300000,60.0,60.000000,60.000000,1931,16,,RV NEW HORIZON,32NM,PR,11,102,,93.3 60.0,3101,1101,27.20000,254.8000,12/30/1899 12:05:00,12/30/1899 17:40:00,12/30/1899 12:07:00,12/30/1899 17:46:00,+08,26,6,6,27,17,1020.200,15.50000,13.90000,0,,0,7
32659,2011-01-13-C-32NM,201101,20110109330700,09330700,20-1101NM-MX-015-0049-09330700,093.3 070.0,1,ST,-174.5040,01/15/2011,2011,1,40558,15,12/30/1899 00:49:00,31.518333,31,31.100000,N,-120.250000,-120,15.000000,W,93.3,93.300000,93.300000,70.0,70.000000,70.000000,3945,,,RV NEW HORIZON,32NM,MX,12,112,,93.3 70.0,3101,1101,44.90000,,,,,,,35,6,4,28,14,1018.700,15.00000,13.20000,0,,0,7
32660,2011-01-13-C-32NM,201101,20110109330800,09330800,20-1101NM-MX-015-0830-09330800,093.3 080.0,1,ST,-214.7940,01/15/2011,2011,1,40558,15,12/30/1899 08:30:00,31.176667,31,10.600000,N,-120.926667,-120,55.600000,W,93.3,93.300000,93.300000,80.0,80.000000,80.100000,3828,,,RV NEW HORIZON,32NM,MX,13,122,,93.3 80.0,3101,1101,42.30000,,,,,,,,,,29,17,1019.400,15.10000,13.80000,,,,
32661,2011-01-13-C-32NM,201101,20110109330900,09330900,20-1101NM-PR-015-1620-09330900,093.3 090.0,1,ST,-254.3170,01/15/2011,2011,1,40558,15,12/30/1899 16:20:00,30.846667,30,50.800000,N,-121.591667,-121,35.500000,W,93.3,93.300000,93.300000,90.0,90.000000,90.000000,4104,16,,RV NEW HORIZON,32NM,PR,14,132,,93.3 90.0,3101,1101,33.40000,143.6000,12/30/1899 12:05:00,12/30/1899 17:50:00,12/30/1899 12:16:00,12/30/1899 17:53:00,+08,27,3,6,30,12,1020.500,17.40000,15.10000,0,,0,7
32662,2011-01-13-C-32NM,201101,20110109331000,09331000,20-1101NM-MX-015-2208-09331000,093.3 100.0,1,ST,-293.8790,01/15/2011,2011,1,40558,15,12/30/1899 22:08:00,30.511667,30,30.700000,N,-122.251667,-122,15.100000,W,93.3,93.300000,93.300000,100.0,100.000000,99.900000,4179,38,,RV NEW HORIZON,32NM,MX,15,142,,93.3 100.0,3101,1101,29.30000,,,,,,,33,5,4,30,11,1018.900,17.50000,16.00000,0,,0,7
32663,2011-01-13-C-32NM,201101,20110109331100,09331100,20-1101NM-MX-016-0420-09331100,093.3 110.0,1,ST,-333.9040,01/16/2011,2011,1,40559,16,12/30/1899 04:20:00,30.181667,30,10.900000,N,-122.923333,-122,55.400000,W,93.3,93.300000,93.300000,110.0,110.000000,110.000000,3986,,,RV NEW HORIZON,32NM,MX,16,152,,93.3 110.0,3101,1101,28.60000,,,,,,,,,,28,14,1019.400,17.00000,15.20000,,,,
32664,2011-01-13-C-32NM,201101,20110109331200,09331200,20-1101NM-MX-016-1036-09331200,093.3 120.0,1,ST,-373.8940,01/16/2011,2011,1,40559,16,12/30/1899 10:36:00,29.846667,29,50.800000,N,-123.588333,-123,35.300000,W,93.3,93.300000,93.300000,120.0,120.000000,120.000000,4061,,,RV NEW HORIZON,32NM,MX,17,162,,93.3 120.0,3101,1101,23.80000,,,,,,,,,,30,19,1019.100,15.00000,11.90000,,,,
32665,2011-01-13-C-32NM,201101,20110109340264,09340264,20-1101NM-MX-013-0043-09340264,093.4 026.4,1,SCO,-1.420000,01/13/2011,2011,1,40556,13,12/30/1899 00:43:00,32.948333,32,56.900000,N,-117.283333,-117,17.000000,W,93.4,93.400000,93.400000,26.4,26.400000,26.500000,27,,,RV NEW HORIZON,32NM,MX,1,2,,93.4 26.4,3101,1101,29.90000,,,,,,,30,1,5,30,3,1021.300,14.40000,12.90000,0,,0,7
32666,2011-04-09-C-325S,201104,20110407670700,07670700,20-11045S-MX-116-0020-07670700,076.7 070.0,2,ST,-90.79500,04/26/2011,2011,4,40659,116,12/30/1899 00:20:00,34.386667,34,23.200000,N,-122.245000,-122,14.700000,W,076.7,76.700000,76.700000,070.0,70.000000,70.000000,3959,,,RV BELL M. SHIMADA,325S,MX,114,1132,,76.7 70.0,3101,1104,31.60000,,,,,,,33,2,5,3,18,1022.300,15.00000,14.00000,2,,0,6
32667,2011-04-09-C-325S,201104,20110407670800,07670800,20-11045S-PR-115-1835-07670800,076.7 080.0,2,ST,-130.6780,04/25/2011,2011,4,40658,115,12/30/1899 18:35:00,34.055000,34,3.300000,N,-122.941667,-122,56.500000,W,076.7,76.700000,76.700000,080.0,80.000000,80.000000,4156,18,,RV BELL M. SHIMADA,325S,PR,113,1122,,76.7 80.0,3101,1104,37.00000,166.0000,12/30/1899 12:08:00,12/30/1899 19:11:00,12/30/1899 12:10:00,12/30/1899 19:13:00,+08,28,5,8,28,11,1025.200,15.80000,14.00000,2,7,7,4
32668,2011-04-09-C-325S,201104,20110407670900,07670900,20-11045S-MX-115-1223-07670900,076.7 090.0,2,ST,-170.2000,04/25/2011,2011,4,40658,115,12/30/1899 12:23:00,33.725000,33,43.500000,N,-123.628333,-123,37.700000,W,076.7,76.700000,76.700000,090.0,90.000000,89.900000,4241,,,RV BELL M. SHIMADA,325S,MX,112,1112,,76.7 90.0,3101,1104,33.00000,,,,,,,32,5,10,31,10,1023.500,13.70000,13.00000,1,0,2,8
32669,2011-04-09-C-325S,201104,20110407671000,07671000,20-11045S-MX-115-0523-07671000,076.7 100.0,2,ST,-210.5040,04/25/2011,2011,4,40658,115,12/30/1899 05:23:00,33.385000,33,23.100000,N,-124.323333,-124,19.400000,W,076.7,76.700000,76.700000,100.0,100.000000,100.000000,4435,,,RV BELL M. SHIMADA,325S,MX,110,1092,,76.7 100.0,3101,1104,40.90000,,,,,,,,,,33,13,1024.400,14.00000,12.50000,,,,
32670,2011-04-09-C-325S,201104,20110408000510,08000510,20-11045S-MX-113-0931-08000510,080.0 051.0,2,ST,-2.956000,04/23/2011,2011,4,40656,113,12/30/1899 09:31:00,34.450000,34,27.000000,N,-120.528333,-120,31.700000,W,080.0,80.000000,80.000000,051.0,51.000000,51.000000,78,,,RV BELL M. SHIMADA,325S,MX,101,1002,,80.0 51.0,3101,1104,65.40000,,,,,,,,,,34,19,1015.500,12.00000,10.20000,,,,
32671,2011-04-09-C-325S,201104,20110408000550,08000550,20-11045S-MX-113-1247-08000550,080.0 055.0,2,ST,-18.69800,04/23/2011,2011,4,40656,113,12/30/1899 12:47:00,34.318333,34,19.100000,N,-120.803333,-120,48.200000,W,080.0,80.000000,80.000000,055.0,55.000000,55.000000,740,,,RV BELL M. SHIMADA,325S,MX,102,1012,,80.0 55.0,3101,1104,242.3000,,,,,,,34,7,8,33,13,1015.200,12.30000,10.90000,1,3,4,8
32672,2011-04-09-C-325S,201104,20110408000600,08000600,20-11045S-PR-113-1727-08000600,080.0 060.0,2,ST,-38.85500,04/23/2011,2011,4,40656,113,12/30/1899 17:27:00,34.150000,34,9.000000,N,-121.155000,-121,9.300000,W,080.0,80.000000,80.000000,060.0,60.000000,60.100000,2162,8,,RV BELL M. SHIMADA,325S,PR,103,1022,,80.0 60.0,3101,1104,148.4000,1425.600,12/30/1899 12:05:00,12/30/1899 19:03:00,12/30/1899 12:03:00,12/30/1899 19:13:00,+08,30,3,8,30,4,1016.800,14.00000,12.00000,1,3,4,8
32673,2011-04-09-C-325S,201104,20110408000700,08000700,20-11045S-MX-113-2335-08000700,080.0 070.0,2,ST,-78.59600,04/23/2011,2011,4,40656,113,12/30/1899 23:35:00,33.811667,33,48.700000,N,-121.841667,-121,50.500000,W,080.0,80.000000,80.000000,070.0,70.000000,70.000000,3564,15,,RV BELL M. SHIMADA,325S,MX,104,1032,,80.0 70.0,3101,1104,53.90000,,,,,,,19,1,5,19,7,1015.200,14.20000,13.90000,2,,8,4
32674,2011-04-09-C-325S,201104,20110408000800,08000800,20-11045S-MX-114-0940-08000800,080.0 080.0,2,ST,-118.4340,04/24/2011,2011,4,40657,114,12/30/1899 09:40:00,33.483333,33,29.000000,N,-122.535000,-122,32.100000,W,080.0,80.000000,80.000000,080.0,80.000000,80.000000,3920,,,RV BELL M. SHIMADA,325S,MX,107,1062,,80.0 80.0,3101,1104,26.00000,,,,,,,,,,28,10,1016.900,14.50000,13.50000,,,,
32675,2011-04-09-C-325S,201104,20110408000900,08000900,20-11045S-PR-114-1700-08000900,080.0 090.0,2,ST,-158.6740,04/24/2011,2011,4,40657,114,12/30/1899 17:00:00,33.155000,33,9.300000,N,-123.235000,-123,14.100000,W,080.0,80.000000,79.900000,090.0,90.000000,90.100000,4138,17,,RV BELL M. SHIMADA,325S,PR,108,1072,,80.0 90.0,3101,1104,32.60000,292.2000,12/30/1899 12:14:00,12/30/1899 19:15:00,12/30/1899 12:14:00,12/30/1899 19:21:00,+08,31,8,5,31,16,1019.200,14.50000,13.00000,2,5,7,6
32676,2011-04-09-C-325S,201104,20110408001000,08001000,20-11045S-MX-114-2154-08001000,080.0 100.0,2,ST,-198.2180,04/24/2011,2011,4,40657,114,12/30/1899 21:54:00,32.813333,32,48.800000,N,-123.906667,-123,54.400000,W,080.0,80.000000,80.000000,100.0,100.000000,100.000000,4325,16,,RV BELL M. SHIMADA,325S,MX,109,1082,,80.0 100.0,3101,1104,31.20000,,,,,,,32,4,6,34,19,1022.500,14.50000,13.00000,1,6,6,7
32677,2011-04-09-C-325S,201104,20110408170435,08170435,20-11045S-MX-113-0051-08170435,081.7 043.5,2,SCO,-1.255000,04/23/2011,2011,4,40656,113,12/30/1899 00:51:00,34.396667,34,23.800000,N,-119.806667,-119,48.400000,W,081.7,81.700000,81.700000,043.5,43.500000,43.600000,43,,,RV BELL M. SHIMADA,325S,MX,98,972,,81.7 43.5,3101,1104,90.90000,,,,,,,25,1,5,14,1,1014.000,14.00000,14.00000,1,7,6,6
32678,2011-04-09-C-325S,201104,20110408180469,08180469,20-11045S-MX-113-0256-08180469,081.8 046.9,2,ST,-14.05100,04/23/2011,2011,4,40656,113,12/30/1899 02:56:00,34.276667,34,16.600000,N,-120.030000,-120,1.800000,W,081.8,81.800000,81.800000,046.9,46.900000,46.900000,573,,,RV BELL M. SHIMADA,325S,MX,99,982,,81.8 46.9,3101,1104,27.60000,,,,,,,,,,30,18,1013.600,14.00000,11.50000,,,,
32679,2011-04-09-C-325S,201104,20110408330394,08330394,20-11045S-MX-112-2131-08330394,083.3 039.4,2,SCO,-4.521000,04/22/2011,2011,4,40655,112,12/30/1899 21:31:00,34.235000,34,14.100000,N,-119.386667,-119,23.200000,W,083.3,83.300000,83.300000,039.4,39.400000,40.300000,27,,,RV BELL M. SHIMADA,325S,MX,97,962,,83.3 39.4,3101,1104,6.300000,,,,,,,28,1,5,26,8,1015.900,15.00000,14.00000,1,7,3,7
32680,2011-04-09-C-325S,201104,20110408330406,08330406,20-11045S-MX-112-1959-08330406,083.3 040.6,2,ST,-5.774000,04/22/2011,2011,4,40655,112,12/30/1899 19:59:00,34.226667,34,13.600000,N,-119.410000,-119,24.600000,W,083.3,83.300000,83.300000,040.6,40.600000,40.600000,33,20,,RV BELL M. SHIMADA,325S,MX,96,952,,83.3 40.6,3101,1104,34.70000,,,,,,,27,2,6,26,5,1016.600,12.90000,12.90000,1,6,3,7
32681,2011-04-09-C-325S,201104,20110408330420,08330420,20-11045S-PR-112-1846-08330420,083.3 042.0,2,ST,-11.76400,04/22/2011,2011,4,40655,112,12/30/1899 18:46:00,34.175000,34,10.500000,N,-119.513333,-119,30.800000,W,083.3,83.300000,83.300000,042.0,42.000000,42.100000,170,10,,RV BELL M. SHIMADA,325S,PR,95,942,,83.3 42.0,3101,1104,164.8000,1546.300,12/30/1899 11:59:00,12/30/1899 19:05:00,12/30/1899 11:57:00,12/30/1899 19:06:00,+08,26,5,5,26,5,1016.900,,,0,,0,8
32682,2011-04-09-C-325S,201104,20110408330510,08330510,20-11045S-MX-112-1058-08330510,083.3 051.0,2,ST,-47.56700,04/22/2011,2011,4,40655,112,12/30/1899 10:58:00,33.871667,33,52.300000,N,-120.133333,-120,8.000000,W,083.3,83.300000,83.300000,051.0,51.000000,51.100000,109,,,RV BELL M. SHIMADA,325S,MX,94,932,,83.3 51.0,3101,1104,384.3000,,,,,,,,,,31,26,1015.400,11.80000,11.60000,,,,
32683,2011-04-09-C-325S,201104,20110408330550,08330550,20-11045S-MX-112-0521-08330550,083.3 055.0,2,ST,-63.55300,04/22/2011,2011,4,40655,112,12/30/1899 05:21:00,33.741667,33,44.500000,N,-120.413333,-120,24.800000,W,083.3,83.300000,83.300000,055.0,55.000000,55.100000,950,,,RV BELL M. SHIMADA,325S,MX,92,912,,83.3 55.0,3101,1104,69.50000,,,,,,,,,,32,20,1017.900,12.20000,11.90000,,,,
32684,2011-04-09-C-325S,201104,20110408330600,08330600,20-11045S-MX-111-2337-08330600,083.3 060.0,2,ST,-82.70800,04/21/2011,2011,4,40654,111,12/30/1899 23:37:00,33.576667,33,34.600000,N,-120.741667,-120,44.500000,W,083.3,83.300000,83.300000,060.0,60.000000,59.900000,1223,,,RV BELL M. SHIMADA,325S,MX,91,902,,83.3 60.0,3101,1104,43.30000,,,,,,,32,3,7,31,15,1018.900,15.00000,14.30000,2,6,3,8
32685,2011-04-09-C-325S,201104,20110408330700,08330700,20-11045S-PR-111-1729-08330700,083.3 070.0,2,ST,-123.1090,04/21/2011,2011,4,40654,111,12/30/1899 17:29:00,33.246667,33,14.800000,N,-121.445000,-121,26.700000,W,083.3,83.300000,83.300000,070.0,70.000000,70.000000,3679,18,,RV BELL M. SHIMADA,325S,PR,90,892,,83.3 70.0,3101,1104,68.50000,386.4000,12/30/1899 12:05:00,12/30/1899 19:32:00,12/30/1899 12:05:00,12/30/1899 19:02:00,+08,34,3,7,34,9,1020.300,16.00000,15.30000,2,3,7,8
32686,2011-04-09-C-325S,201104,20110408330800,08330800,20-11045S-MX-111-1117-08330800,083.3 080.0,2,ST,-163.0190,04/21/2011,2011,4,40654,111,12/30/1899 11:17:00,32.908333,32,54.500000,N,-122.128333,-122,7.700000,W,083.3,83.300000,83.300000,080.0,80.000000,80.000000,4130,,,RV BELL M. SHIMADA,325S,MX,89,882,,83.3 80.0,3101,1104,25.40000,,,,,,,,,,24,13,1018.700,15.60000,15.60000,,,,
32687,2011-04-09-C-325S,201104,20110408330900,08330900,20-11045S-MX-111-0321-08330900,083.3 090.0,2,ST,-202.7550,04/21/2011,2011,4,40654,111,12/30/1899 03:21:00,32.581667,32,34.900000,N,-122.813333,-122,48.800000,W,083.3,83.300000,83.300000,090.0,90.000000,90.000000,4204,,,RV BELL M. SHIMADA,325S,MX,87,862,,83.3 90.0,3101,1104,28.50000,,,,,,,,,,25,8,1019.400,15.60000,15.60000,,,,
32688,2011-04-09-C-325S,201104,20110408331000,08331000,20-11045S-MX-110-2131-08331000,083.3 100.0,2,ST,-242.6230,04/20/2011,2011,4,40653,110,12/30/1899 21:31:00,32.245000,32,14.700000,N,-123.491667,-123,29.500000,W,083.3,83.300000,83.300000,100.0,100.000000,100.000000,4119,23,,RV BELL M. SHIMADA,325S,MX,86,852,,83.3 100.0,3101,1104,35.20000,,,,,,,32,4,7,23,4,1020.500,15.20000,15.20000,1,7,3,7
32689,2011-04-09-C-325S,201104,20110408331100,08331100,20-11045S-PR-110-1632-08331100,083.3 110.0,2,ST,-282.1550,04/20/2011,2011,4,40653,110,12/30/1899 16:32:00,31.925000,31,55.500000,N,-124.171667,-124,10.300000,W,083.3,83.300000,83.200000,110.0,110.000000,109.900000,4121,25,,RV BELL M. SHIMADA,325S,PR,85,842,,83.3 110.0,3101,1104,30.80000,112.1000,12/30/1899 12:10:00,12/30/1899 19:15:00,12/30/1899 12:16:00,12/30/1899 19:10:00,+08,26,6,5,26,10,1019.900,16.00000,16.00000,2,6,8,6
32690,2011-04-09-C-325S,201104,20110408670330,08670330,20-11045S-PR-107-2149-08670330,086.7 033.0,2,ST,-3.378000,04/17/2011,2011,4,40650,107,12/30/1899 21:49:00,33.890000,33,53.400000,N,-118.490000,-118,29.400000,W,086.7,86.700000,86.700000,033.0,33.000000,33.000000,56,6,,RV BELL M. SHIMADA,325S,PR,69,682,,86.7 33.0,3101,1104,147.7000,802.6000,12/30/1899 14:05:00,12/30/1899 19:10:00,12/30/1899 11:54:00,12/30/1899 18:54:00,+08,32,1,7,22,7,1011.600,16.50000,16.50000,1,4,7,5
32691,2011-04-09-C-325S,201104,20110408670350,08670350,20-11045S-MX-108-0129-08670350,086.7 035.0,2,ST,-11.37700,04/18/2011,2011,4,40651,108,12/30/1899 01:29:00,33.820000,33,49.200000,N,-118.626667,-118,37.600000,W,086.7,86.700000,86.700000,035.0,35.000000,35.000000,654,,,RV BELL M. SHIMADA,325S,MX,71,702,,86.7 35.0,3101,1104,50.90000,,,,,,,28,1,8,18,7,1010.700,15.50000,15.50000,2,4,8,6
32692,2011-04-09-C-325S,201104,20110408670400,08670400,20-11045S-MX-108-0819-08670400,086.7 040.0,2,ST,-31.52100,04/18/2011,2011,4,40651,108,12/30/1899 08:19:00,33.655000,33,39.300000,N,-118.978333,-118,58.700000,W,086.7,86.700000,86.700000,040.0,40.000000,40.100000,709,,,RV BELL M. SHIMADA,325S,MX,73,722,,86.7 40.0,3101,1104,48.80000,,,,,,,,,,9,6,1012.400,16.10000,15.90000,,,,
32693,2011-04-09-C-325S,201104,20110408670450,08670450,20-11045S-MX-108-1247-08670450,086.7 045.0,2,ST,-51.23500,04/18/2011,2011,4,40651,108,12/30/1899 12:47:00,33.493333,33,29.600000,N,-119.321667,-119,19.300000,W,086.7,86.700000,86.700000,045.0,45.000000,45.000000,1611,,,RV BELL M. SHIMADA,325S,MX,74,732,,86.7 45.0,3101,1104,60.30000,,,,,,,32,6,7,32,10,1012.800,14.10000,14.10000,,,,
